year_month,postal_code,customer_class,total_gallons
201711,78613,Multi-Family,3127200.000000
201711,78739,Residential,40742100.000000
201709,78731,Multi-Family,19293200.000000
201707,78741,Irrigation - Residential,52000.000000
201801,78702,Multi-Family,13126900.000000
201712,78717,Multi-Family,13165700.000000
201709,78721,Irrigation - Residential,5100.000000
201709,78752,Irrigation - Residential,700.000000
201712,78702,Irrigation - Multi-Family,1078800.000000
201709,78727,Multi-Family,22972600.000000
201709,78725,Residential,3228100.000000
201707,78725,Residential,3828000.000000
201709,78617,Multi-Family,6300300.000000
201707,78731,Irrigation - Multi-Family,1274100.000000
201708,78754,Multi-Family,16747500.000000
201709,78759,Residential,81431200.000000
201711,78724,Multi-Family,12845900.000000
201707,78748,Multi-Family,25405400.000000
201711,78746,Residential,42586600.000000
201708,78724,Residential,23493600.000000
201712,78757,Irrigation - Multi-Family,206600.000000
201712,78753,Irrigation - Multi-Family,4030000.000000
201710,78721,Residential,12318700.000000
201711,78652,Irrigation - Residential,62400.000000
201712,78719,Multi-Family,311300.000000
201708,78758,Irrigation - Multi-Family,4214400.000000
201801,78652,Irrigation - Residential,9600.000000
201710,78747,Residential,25557700.000000
201710,78726,Irrigation - Residential,54200.000000
201708,78729,Irrigation - Residential,7600.000000
201711,78744,Irrigation - Multi-Family,2582100.000000
201707,78752,Multi-Family,22141600.000000
201712,78732,Residential,269900.000000
201709,78757,Irrigation - Residential,68700.000000
201710,78742,Residential,673800.000000
201707,78749,Residential,90690600.000000
201707,78759,Residential,94692800.000000
201708,78719,Residential,1978000.000000
201709,78744,Irrigation - Residential,50500.000000
201801,78705,Irrigation - Multi-Family,482000.000000
201711,78701,Residential,988500.000000
201708,78704,Irrigation - Residential,328100.000000
201712,78741,Residential,17073600.000000
201711,78754,Irrigation - Residential,34600.000000
201708,78703,Irrigation - Residential,1997800.000000
201709,78717,Residential,45379300.000000
201711,78750,Irrigation - Multi-Family,1943200.000000
201709,78751,Residential,18640100.000000
201712,78746,Multi-Family,10906100.000000
201711,78728,Residential,5369000.000000
201709,78702,Irrigation - Residential,29300.000000
201709,78756,Irrigation - Multi-Family,730200.000000
201711,78745,Residential,61050500.000000
201707,78757,Multi-Family,14606300.000000
201710,78719,Residential,1702900.000000
201711,78735,Multi-Family,10333600.000000
201712,78717,Residential,29440300.000000
201707,78754,Irrigation - Residential,52000.000000
201707,78721,Irrigation - Multi-Family,268800.000000
201710,78723,Irrigation - Residential,11000.000000
201707,78741,Irrigation - Multi-Family,3508700.000000
201712,78702,Residential,23224100.000000
201710,78757,Irrigation - Residential,42500.000000
201801,78702,Irrigation - Multi-Family,719900.000000
201708,78732,Residential,471500.000000
201709,78736,Irrigation - Residential,26000.000000
201707,78735,Irrigation - Multi-Family,4728000.000000
201711,78723,Irrigation - Multi-Family,411100.000000
201710,78660,Multi-Family,1827900.000000
201708,78660,Irrigation - Multi-Family,3071600.000000
201801,78701,Irrigation - Multi-Family,417600.000000
201708,78753,Multi-Family,58485200.000000
201712,78750,Irrigation - Multi-Family,1117200.000000
201711,78748,Residential,60804500.000000
201708,78724,Irrigation - Multi-Family,1156900.000000
201712,78757,Irrigation - Residential,24400.000000
201709,78723,Multi-Family,23636300.000000
201710,78653,Residential,997700.000000
201711,78702,Irrigation - Residential,17800.000000
201709,78741,Residential,20887900.000000
201709,78748,Residential,82437800.000000
201709,78717,Irrigation - Residential,36100.000000
201708,78746,Irrigation - Residential,831500.000000
201710,78703,Irrigation - Residential,1427600.000000
201712,78660,Multi-Family,1714400.000000
201708,78728,Multi-Family,9645800.000000
201712,78723,Residential,29781900.000000
201801,78617,Irrigation - Residential,5700.000000
201707,78722,Irrigation - Residential,2900.000000
201711,78722,Irrigation - Residential,0.000000
201708,78750,Irrigation - Residential,52000.000000
201710,78729,Irrigation - Multi-Family,4201300.000000
201711,78759,Multi-Family,40512800.000000
201710,78730,Irrigation - Residential,139200.000000
201710,78747,Irrigation - Multi-Family,1158600.000000
201710,78613,Irrigation - Multi-Family,1925600.000000
201709,78744,Multi-Family,32778300.000000
201711,78751,Residential,14981100.000000
201707,78705,Irrigation - Multi-Family,858600.000000
201710,78731,Irrigation - Residential,744000.000000
201711,78759,Irrigation - Residential,93000.000000
201712,78742,Residential,682000.000000
201709,78753,Multi-Family,58948300.000000
201710,78724,Irrigation - Multi-Family,1214500.000000
201708,78742,Irrigation - Multi-Family,106100.000000
201708,78652,Residential,3735300.000000
201710,78756,Irrigation - Residential,59800.000000
201708,78721,Irrigation - Residential,8200.000000
201708,78703,Irrigation - Multi-Family,1054200.000000
201710,78717,Residential,36279700.000000
201709,78742,Irrigation - Multi-Family,42200.000000
201709,78754,Residential,28132000.000000
201712,78748,Multi-Family,22667000.000000
201711,78756,Multi-Family,6640600.000000
201711,78727,Irrigation - Multi-Family,4704300.000000
201707,78747,Multi-Family,8289400.000000
201707,78757,Irrigation - Multi-Family,373800.000000
201707,78736,Multi-Family,2905900.000000
201708,78613,Multi-Family,3119400.000000
201710,78723,Multi-Family,24027100.000000
201801,78705,Irrigation - Residential,6900.000000
201708,78735,Residential,31554300.000000
201710,78736,Irrigation - Residential,19500.000000
201710,78757,Multi-Family,13919400.000000
201708,78748,Residential,97339800.000000
201709,78724,Residential,21327400.000000
201707,78723,Residential,41437100.000000
201707,78756,Irrigation - Residential,73500.000000
201801,78701,Residential,733200.000000
201710,78702,Irrigation - Multi-Family,1305400.000000
201707,78751,Irrigation - Multi-Family,750800.000000
201709,78748,Irrigation - Multi-Family,11898600.000000
201710,78741,Irrigation - Multi-Family,2948200.000000
201709,78729,Multi-Family,22571000.000000
201712,78756,Multi-Family,6466300.000000
201708,78723,Residential,42160800.000000
201711,78725,Irrigation - Residential,0.000000
201709,78717,Multi-Family,13088600.000000
201712,78724,Irrigation - Multi-Family,338500.000000
201712,78750,Multi-Family,12066400.000000
201709,78703,Residential,72031100.000000
201712,78660,Residential,8370400.000000
201712,78728,Irrigation - Residential,2200.000000
201707,78739,Irrigation - Multi-Family,112700.000000
201711,78747,Multi-Family,6973300.000000
201710,78727,Residential,36772700.000000
201708,78728,Residential,7683900.000000
201710,78751,Multi-Family,13311400.000000
201710,78617,Multi-Family,4352800.000000
201707,78724,Irrigation - Multi-Family,421200.000000
201711,78742,Multi-Family,189200.000000
201709,78728,Irrigation - Multi-Family,3431800.000000
201709,78660,Multi-Family,1682900.000000
201710,78729,Irrigation - Residential,7300.000000
201711,78731,Residential,61174100.000000
201708,78752,Multi-Family,21035900.000000
201708,78717,Irrigation - Multi-Family,8826700.000000
201801,78717,Residential,28851200.000000
201712,78735,Residential,16258900.000000
201709,78758,Multi-Family,53086100.000000
201712,78749,Multi-Family,14611000.000000
201707,78726,Residential,29709400.000000
201710,78750,Irrigation - Residential,20000.000000
201711,78617,Irrigation - Residential,6400.000000
201711,78751,Irrigation - Multi-Family,641800.000000
201711,78729,Residential,19875300.000000
201710,78756,Residential,11665200.000000
201707,78717,Irrigation - Multi-Family,8033800.000000
201710,78717,Irrigation - Residential,25900.000000
201712,78751,Irrigation - Residential,80600.000000
201710,78724,Irrigation - Residential,13700.000000
201709,78745,Residential,79858700.000000
201708,78617,Irrigation - Residential,3400.000000
201707,78744,Residential,56354800.000000
201708,78744,Residential,55459800.000000
201711,78721,Multi-Family,5164800.000000
201712,78723,Irrigation - Multi-Family,249100.000000
201708,78736,Multi-Family,2539100.000000
201707,78746,Irrigation - Residential,717900.000000
201707,78730,Irrigation - Residential,224000.000000
201709,78750,Residential,65202800.000000
201708,78756,Residential,16497300.000000
201712,78653,Irrigation - Multi-Family,0.000000
201711,78741,Multi-Family,70760500.000000
201709,78617,Irrigation - Multi-Family,7800.000000
201709,78735,Irrigation - Multi-Family,5590300.000000
201710,78717,Multi-Family,13844600.000000
201711,78736,Irrigation - Multi-Family,1433500.000000
201708,78705,Multi-Family,29578700.000000
201711,78756,Irrigation - Multi-Family,277500.000000
201710,78701,Irrigation - Multi-Family,856500.000000
201708,78759,Irrigation - Residential,131300.000000
201710,78701,Irrigation - Residential,26100.000000
201708,78747,Multi-Family,7896800.000000
201708,78727,Irrigation - Residential,14300.000000
201708,78701,Residential,1349200.000000
201711,78747,Residential,23726000.000000
201709,78759,Multi-Family,41976900.000000
201707,78747,Irrigation - Multi-Family,1884700.000000
201712,78728,Residential,4585200.000000
201712,78753,Multi-Family,53906500.000000
201708,78725,Multi-Family,53400.000000
201709,78653,Irrigation - Multi-Family,32600.000000
201801,78613,Irrigation - Multi-Family,1443000.000000
201710,78617,Residential,18450100.000000
201707,78750,Irrigation - Residential,80400.000000
201712,78747,Irrigation - Residential,22200.000000
201710,78751,Residential,16631700.000000
201712,78758,Residential,32751700.000000
201709,78735,Residential,29357700.000000
201711,78617,Irrigation - Multi-Family,5800.000000
201710,78744,Residential,47533800.000000
201710,78702,Multi-Family,11835300.000000
201712,78744,Irrigation - Multi-Family,2519600.000000
201707,78751,Multi-Family,12711500.000000
201708,78757,Irrigation - Multi-Family,321800.000000
201710,78727,Multi-Family,20736600.000000
201708,78751,Residential,19447700.000000
201711,78741,Irrigation - Residential,40700.000000
201712,78736,Irrigation - Residential,19600.000000
201707,78729,Multi-Family,23615800.000000
201708,78729,Irrigation - Multi-Family,5111600.000000
201712,78729,Multi-Family,20505000.000000
201711,78731,Irrigation - Multi-Family,1041400.000000
201712,78741,Multi-Family,72912000.000000
201711,78705,Irrigation - Residential,48100.000000
201711,78702,Multi-Family,11707400.000000
201707,78738,Residential,1000.000000
201707,78759,Multi-Family,41498300.000000
201710,78752,Irrigation - Multi-Family,528000.000000
201801,78703,Irrigation - Multi-Family,306600.000000
201711,78749,Multi-Family,13716700.000000
201710,78703,Residential,57808800.000000
201710,78723,Irrigation - Multi-Family,522100.000000
201711,78758,Residential,35399800.000000
201712,78746,Irrigation - Residential,387500.000000
201708,78756,Irrigation - Multi-Family,803000.000000
201708,78752,Residential,14238100.000000
201708,78746,Residential,77577200.000000
201712,78754,Irrigation - Residential,34800.000000
201711,78660,Irrigation - Multi-Family,2687900.000000
201708,78702,Irrigation - Multi-Family,1576000.000000
201709,78723,Residential,36055000.000000
201709,78749,Multi-Family,16916500.000000
201707,78758,Irrigation - Multi-Family,4672700.000000
201707,78754,Residential,31868600.000000
201801,78704,Irrigation - Residential,90100.000000
201710,78739,Irrigation - Multi-Family,95600.000000
201710,78758,Irrigation - Multi-Family,5360000.000000
201801,78660,Residential,9371900.000000
201710,78748,Irrigation - Residential,22400.000000
201708,78726,Multi-Family,12255300.000000
201710,78652,Irrigation - Residential,75300.000000
201712,78704,Irrigation - Multi-Family,3309700.000000
201707,78724,Irrigation - Residential,50700.000000
201710,78728,Multi-Family,9649600.000000
201709,78747,Residential,31711400.000000
201710,78705,Residential,10198900.000000
201711,78702,Residential,23861300.000000
201712,78751,Irrigation - Multi-Family,543600.000000
201712,78727,Irrigation - Residential,12100.000000
201709,78753,Irrigation - Multi-Family,7551100.000000
201708,78747,Residential,35836600.000000
201801,78653,Irrigation - Multi-Family,0.000000
201709,78705,Irrigation - Residential,97900.000000
201712,78721,Multi-Family,3831100.000000
201707,78750,Residential,90147100.000000
201709,78704,Multi-Family,58648700.000000
201709,78741,Multi-Family,83704400.000000
201712,78759,Residential,46152000.000000
201709,78736,Multi-Family,3732600.000000
201708,78739,Residential,84698500.000000
201707,78704,Irrigation - Residential,366500.000000
201707,78727,Multi-Family,21709800.000000
201709,78754,Irrigation - Multi-Family,6197300.000000
201708,78725,Residential,3494600.000000
201708,78751,Irrigation - Residential,173900.000000
201707,78730,Residential,41397100.000000
201710,78745,Residential,65292300.000000
201707,78745,Residential,83400200.000000
201711,78723,Irrigation - Residential,11000.000000
201708,78744,Irrigation - Multi-Family,4304800.000000
201711,78726,Irrigation - Multi-Family,4122100.000000
201710,78732,Residential,343600.000000
201712,78617,Irrigation - Residential,5900.000000
201710,78702,Residential,24616400.000000
201708,78750,Multi-Family,15134100.000000
201708,78759,Multi-Family,42178100.000000
201709,78724,Irrigation - Multi-Family,865700.000000
201711,78705,Irrigation - Multi-Family,776700.000000
201707,78737,Irrigation - Residential,7900.000000
201708,78742,Residential,884100.000000
201710,78759,Multi-Family,39926300.000000
201709,78746,Residential,62805500.000000
201708,78653,Multi-Family,196200.000000
201710,78721,Multi-Family,4567500.000000
201708,78748,Irrigation - Residential,37800.000000
201707,78745,Multi-Family,34814000.000000
201710,78753,Irrigation - Multi-Family,5896500.000000
201711,78737,Residential,6894600.000000
201710,78754,Multi-Family,14668100.000000
201708,78757,Residential,50327300.000000
201712,78726,Residential,14802100.000000
201709,78749,Residential,76275400.000000
201709,78721,Irrigation - Multi-Family,357600.000000
